state	OR	ORplusSister
274650000	1993.367659	1860.812525
274700000	1995.297814	1872.533405
274750000	1995.269837	1888.699971
274800000	1993.817177	1872.938449
274850000	1987.996756	1868.024407
274900000	1993.805410	1882.473814
274950000	1994.441884	1893.254457
275000000	1992.943864	1883.942697
275050000	1992.690399	1892.085207
275100000	1992.205733	1868.574562
275150000	1990.943263	1886.821503
275200000	1989.311865	1885.556177
275250000	1990.955355	1866.627525
275300000	1991.660663	1851.133698
275350000	1988.668876	1827.579636
275400000	1981.081387	1827.121053
275450000	1988.051775	1835.178228
275500000	1990.583966	1851.415834
275550000	1992.127406	1846.474723
275600000	1991.856409	1830.252799
275650000	1993.199579	1827.213116
275700000	1990.319636	1825.201139
275750000	1988.954550	1834.599139
275800000	1995.990728	1869.023808
275850000	1990.835842	1868.432244
275900000	1992.671217	1865.389899
275950000	1989.392364	1847.150080
276000000	1991.101380	1870.246466
276050000	1991.432813	1863.370442
276100000	1994.756322	1871.600144
276150000	1990.926653	1844.486232
276200000	1990.496354	1849.986733
276250000	1988.104985	1836.060190
276300000	1986.671980	1805.210882
276350000	1985.182909	1841.874109
276400000	1985.803063	1804.548969
276450000	1989.150998	1854.708351
276500000	1991.553491	1874.439831
276550000	1990.984918	1888.056234
276600000	1990.297049	1888.941886
276650000	1986.357855	1843.397025
276700000	1987.903673	1855.246201
276750000	1990.629521	1848.615080
276800000	1992.487488	1860.784542
276850000	1985.925950	1831.135334
276900000	1984.327015	1829.492702
276950000	1974.328723	1822.877037
277000000	1973.272276	1781.170473
277050000	1965.192024	1786.903593
277100000	1980.388726	1829.067050
277150000	1983.954703	1843.743711
277200000	1980.984564	1860.660479
277250000	1986.895340	1873.522303
277300000	1992.078036	1876.473007
277350000	1990.564089	1842.765514
277400000	1989.205522	1869.511217
277450000	1991.626268	1875.650360
277500000	1990.677368	1856.418034
277550000	1988.101359	1867.602853
277600000	1987.582243	1842.387368
277650000	1990.634859	1869.416768
277700000	1986.908393	1834.111435
277750000	1987.873743	1820.166251
277800000	1990.070145	1828.204128
277850000	1994.108028	1856.435885
277900000	1992.836404	1867.679179
277950000	1989.705970	1857.130891
278000000	1982.677991	1870.350760
278050000	1984.812018	1841.403031
278100000	1987.963716	1821.319947
278150000	1987.178962	1814.985146
278200000	1976.310739	1788.696389
278250000	1973.155882	1791.949479
278300000	1971.766639	1796.966051
278350000	1966.729898	1772.314528
278400000	1977.742056	1782.653307
278450000	1977.386267	1841.200144
278500000	1981.386337	1825.610500
278550000	1982.884425	1837.169085
278600000	1987.205015	1820.471236
278650000	1993.804595	1838.548111
278700000	1991.511507	1841.929008
278750000	1992.731426	1822.356584
278800000	1992.986757	1849.076676
278850000	1993.364002	1845.183409
278900000	1991.202591	1837.496861
278950000	1989.901137	1848.815727
279000000	1980.176410	1804.104000
279050000	1985.760342	1801.443670
279100000	1983.678169	1794.816260
279150000	1983.969061	1743.664992
279200000	1982.090963	1759.740780
279250000	1978.757424	1777.362711
279300000	1980.470317	1775.067270
279350000	1977.144019	1815.920674
279400000	1980.387169	1875.763511
279450000	1972.911996	1843.552089
279500000	1980.021923	1860.776524
279550000	1986.602888	1855.896824
279600000	1982.125610	1808.329065
279650000	1980.747999	1827.571294
279700000	1982.098309	1813.384632
279750000	1980.284990	1794.854100
279800000	1986.856875	1810.208752
279850000	1972.339337	1760.785684
279900000	1969.695729	1770.274469
279950000	1977.158206	1806.051508
280000000	1975.327076	1784.898018
280050000	1986.414543	1840.758489
280100000	1988.004747	1829.131360
280150000	1986.865643	1823.504947
280200000	1983.434239	1810.034477
280250000	1980.992205	1823.009251
280300000	1982.636151	1858.398339
280350000	1983.239502	1835.411224
280400000	1982.333036	1817.626312
280450000	1982.352321	1842.689327
280500000	1984.510234	1853.643302
280550000	1980.292368	1851.184944
280600000	1989.656599	1866.348022
280650000	1989.875205	1868.057014
280700000	1988.304712	1851.157257
280750000	1991.785610	1865.683515
280800000	1980.858142	1817.850145
280850000	1983.263613	1804.872780
280900000	1983.263025	1828.016953
280950000	1987.949994	1862.057985
281000000	1992.047528	1856.994305
281050000	1989.898192	1848.177464
281100000	1986.638807	1836.873351
281150000	1986.009359	1824.303698
281200000	1979.764543	1792.867421
281250000	1976.334565	1797.657688
281300000	1974.223985	1830.650156
281350000	1977.785413	1825.934547
281400000	1983.297712	1805.607899
281450000	1980.256414	1815.041057
281500000	1983.693104	1826.392600
281550000	1987.222395	1833.481295
281600000	1988.743444	1844.767000
281650000	1988.786287	1838.970322
281700000	1987.614000	1857.362250
281750000	1987.109603	1840.839271
281800000	1992.542515	1828.806334
281850000	1992.486804	1868.191795
281900000	1994.688990	1875.114921
281950000	1994.703859	1866.141386
282000000	1995.862197	1859.567107
282050000	1994.306398	1866.779225
282100000	1990.246239	1844.993853
282150000	1990.524128	1861.774945
282200000	1989.599940	1823.901488
282250000	1991.614807	1859.389108
282300000	1981.923538	1843.892370
282350000	1986.131509	1837.532090
282400000	1983.431428	1839.347947
282450000	1983.885697	1835.542163
282500000	1981.069559	1834.368444
282550000	1987.838284	1837.278448
282600000	1988.215317	1836.017196
282650000	1991.913775	1824.600804
282700000	1986.931415	1850.344563
282750000	1991.148282	1857.832694
282800000	1988.246438	1839.539554
282850000	1987.791499	1827.537235
282900000	1981.081851	1739.904814
282950000	1972.486865	1751.273478
283000000	1973.423908	1785.668681
283050000	1983.569662	1813.202642
283100000	1986.115423	1827.063558
283150000	1990.080324	1815.707074
283200000	1990.945990	1768.433918
283250000	1991.283218	1794.924647
283300000	1984.735396	1795.588405
283350000	1991.317104	1829.186946
283400000	1986.457377	1840.885989
283450000	1980.054118	1799.443874
283500000	1982.538114	1832.301185
283550000	1986.308145	1791.037228
283600000	1984.980777	1811.442569
283650000	1985.676706	1806.217428
283700000	1979.790173	1817.584084
283750000	1982.439966	1824.904663
283800000	1985.561241	1842.670330
283850000	1980.750406	1809.662502
283900000	1981.143335	1777.760092
283950000	1976.023419	1795.997326
284000000	1974.529438	1817.770399
284050000	1980.258220	1825.607849
284100000	1982.323257	1837.286911
284150000	1973.792920	1800.642287
284200000	1976.464422	1856.671497
284250000	1972.715676	1864.657366
284300000	1972.586556	1821.575156
284350000	1982.891503	1855.576848
284400000	1982.810029	1855.176229
284450000	1980.464013	1831.671423
284500000	1980.944632	1812.506489
284550000	1981.828871	1843.133856
284600000	1983.836354	1823.096393
284650000	1991.590577	1855.430279
284700000	1987.835413	1836.718293
284750000	1981.776380	1811.810591
284800000	1987.050720	1824.428622
284850000	1989.291156	1835.729341
284900000	1991.668908	1838.395450
284950000	1988.229942	1869.226637
285000000	1987.335731	1808.604454
285050000	1986.486782	1825.678853
285100000	1983.829040	1817.523790
285150000	1986.828684	1812.677026
285200000	1991.855526	1872.711545
285250000	1988.795745	1876.580008
285300000	1985.279683	1868.272976
285350000	1982.596212	1857.468789
285400000	1988.086656	1862.839354
285450000	1982.229229	1841.120614
285500000	1981.262326	1851.770445
285550000	1984.654864	1855.683440
285600000	1981.617001	1820.828857
285650000	1974.708112	1807.091574
285700000	1985.658246	1856.476394
285750000	1982.277148	1874.117456
285800000	1981.138302	1879.692278
285850000	1979.512604	1867.008784
285900000	1984.240992	1862.122248
285950000	1989.026711	1841.829682
286000000	1988.247035	1808.901255
286050000	1985.571351	1805.388415
286100000	1988.805976	1823.460029
286150000	1986.194323	1809.186621
286200000	1987.075668	1836.058993
286250000	1988.510451	1838.975576
286300000	1993.435130	1854.736290
286350000	1990.532692	1842.267570
286400000	1982.791851	1822.407800
286450000	1988.329130	1843.136390
286500000	1986.699561	1852.125210
286550000	1980.210839	1830.370136
286600000	1981.255632	1852.727420
286650000	1976.580117	1831.453903
286700000	1986.263861	1874.021198
286750000	1986.563970	1854.623157
286800000	1988.488268	1864.117510
286850000	1983.612671	1823.893482
286900000	1984.755690	1817.247559
286950000	1984.803403	1851.091664
287000000	1984.778351	1854.063207
287050000	1988.054758	1855.446414
287100000	1984.060044	1806.770314
287150000	1987.223330	1828.213930
287200000	1982.779393	1815.824238
287250000	1981.577113	1856.875227
287300000	1983.409231	1854.171377
287350000	1986.929122	1863.613484
287400000	1991.803941	1878.479291
287450000	1993.182857	1877.796034
287500000	1994.335700	1879.970637
287550000	1990.031315	1865.051951
287600000	1984.313457	1834.855592
287650000	1988.337458	1867.189099
287700000	1985.112390	1882.104158
287750000	1989.825226	1880.497015
287800000	1992.940634	1875.414167
287850000	1989.223165	1894.436095
287900000	1993.278829	1891.348820
287950000	1985.508121	1888.086193
288000000	1989.559421	1871.138067
288050000	1990.317182	1872.325497
288100000	1989.700099	1839.530917
288150000	1981.482625	1846.227813
288200000	1986.005268	1892.834849
288250000	1983.368530	1870.606145
288300000	1988.012176	1861.642372
288350000	1990.500547	1880.110689
288400000	1995.643130	1890.562896
288450000	1993.326877	1871.483552
288500000	1992.792457	1860.013003
288550000	1994.002496	1856.827972
288600000	1992.490450	1839.620108
288650000	1988.949665	1825.301326
288700000	1986.707875	1842.989506
288750000	1982.876550	1863.665504
288800000	1976.811479	1862.520766
288850000	1974.944994	1866.902631
288900000	1982.742444	1862.591501
288950000	1980.781974	1837.442019
289000000	1981.863323	1843.563278
289050000	1976.765306	1829.401058
289100000	1980.373307	1830.335829
289150000	1972.892048	1811.386735
289200000	1981.263820	1796.146574
289250000	1986.101953	1815.480983
289300000	1986.730354	1840.894475
289350000	1987.085791	1839.680143
289400000	1983.523509	1804.242660
289450000	1980.471352	1807.507550
289500000	1986.436232	1853.683888
289550000	1989.021472	1844.017592
289600000	1993.767609	1877.959908
289650000	1991.907675	1863.328169
289700000	1992.630613	1878.497075
289750000	1985.931185	1850.533348
289800000	1988.433135	1863.325698
289850000	1989.026895	1851.950651
289900000	1979.429181	1860.475285
289950000	1974.180085	1816.484557
290000000	1969.647165	1812.159577
290050000	1978.242464	1812.828277
290100000	1982.223870	1808.148389
290150000	1974.069205	1819.352178
290200000	1986.499461	1823.844377
290250000	1986.709003	1840.274906
290300000	1977.040268	1833.144268
290350000	1984.844899	1829.449170
290400000	1986.219521	1805.374207
290450000	1981.939049	1790.298226
290500000	1981.039353	1818.056290
290550000	1980.207197	1825.342514
290600000	1981.657511	1824.759776
290650000	1969.531768	1774.104362
290700000	1975.463138	1765.822995
290750000	1979.194739	1824.800571
290800000	1978.819310	1796.447905
290850000	1977.769895	1798.656280
290900000	1978.273557	1842.901005
290950000	1982.066554	1820.157334
291000000	1988.832506	1835.816026
291050000	1988.901847	1824.820823
291100000	1992.555790	1832.194719
291150000	1992.709044	1835.469054
291200000	1991.536842	1847.792285
291250000	1986.812225	1837.846382
291300000	1987.933900	1858.030475
291350000	1990.669005	1848.400370
291400000	1985.907962	1869.099067
291450000	1987.565673	1882.490795
291500000	1988.410754	1874.562592
291550000	1992.639554	1890.073705
291600000	1994.393011	1870.444039
291650000	1991.253980	1867.500925
291700000	1992.238428	1865.547301
291750000	1995.139117	1883.725076
291800000	1991.487006	1858.676497
291850000	1990.554885	1871.129745
291900000	1989.553718	1860.491038
291950000	1992.366160	1859.071342
292000000	1991.809914	1859.834185
292050000	1990.011047	1860.685044
292100000	1988.245553	1883.776087
292150000	1981.272525	1895.629090
292200000	1977.808906	1892.709632
292250000	1981.034626	1872.304020
292300000	1985.926788	1878.124179
292350000	1981.213635	1853.155553
292400000	1986.048927	1870.973770
292450000	1985.842573	1887.743205
292500000	1975.775443	1841.007651
292550000	1984.949698	1900.706931
292600000	1980.000107	1879.610880
292650000	1983.144216	1874.788116
292700000	1986.330929	1880.893351
292750000	1988.538359	1893.637561
292800000	1987.747900	1900.436167
292850000	1987.877731	1886.258579
292900000	1987.319031	1885.989879
292950000	1985.943463	1882.165153
293000000	1984.956851	1866.422095
293050000	1985.148098	1871.361588
293100000	1981.021932	1863.010616
293150000	1989.039026	1857.440895
293200000	1991.309776	1882.647700
293250000	1985.429650	1846.731441
293300000	1984.594358	1830.683604
293350000	1986.869283	1835.011409
293400000	1988.080560	1874.247003
293450000	1991.424436	1885.173781
293500000	1983.938231	1882.586715
293550000	1979.879497	1874.562758
293600000	1982.620322	1842.230003
293650000	1980.922646	1878.483091
293700000	1982.147324	1859.281833
293750000	1984.720646	1834.496649
293800000	1985.245814	1821.622551
293850000	1984.565897	1863.339968
293900000	1979.724080	1829.085422
293950000	1985.409538	1843.645987
294000000	1987.598299	1804.832487
294050000	1988.388495	1760.251084
294100000	1993.368060	1805.835689
294150000	1989.514214	1777.737260
294200000	1988.646892	1783.176897
294250000	1980.712940	1797.498776
294300000	1984.698181	1829.751898
294350000	1983.414668	1860.827825
294400000	1981.963899	1857.229351
294450000	1978.101548	1800.815719
294500000	1975.498791	1816.436324
294550000	1971.359328	1842.375133
294600000	1986.154432	1830.190132
294650000	1986.267852	1834.587296
294700000	1985.163041	1840.146199
294750000	1987.518176	1872.279814
294800000	1987.751431	1866.559018
294850000	1986.313896	1898.797749
294900000	1989.628251	1882.772691
294950000	1987.931475	1873.846733
295000000	1990.092183	1892.557727
295050000	1978.176361	1859.588419
295100000	1981.088537	1868.272955
295150000	1979.480457	1855.248139
295200000	1969.958079	1832.007178
295250000	1972.359599	1858.097881
295300000	1979.422431	1842.127938
295350000	1987.316530	1859.479254
295400000	1989.257045	1869.286163
295450000	1990.180934	1905.586250
295500000	1989.721284	1860.337033
295550000	1986.941536	1844.443707
295600000	1990.472346	1862.352277
295650000	1992.485916	1885.469872
295700000	1990.174773	1840.142494
295750000	1991.914129	1837.333669
295800000	1996.317682	1856.482936
295850000	1984.983974	1837.886848
295900000	1981.031111	1859.080731
295950000	1985.224393	1887.436652
296000000	1987.562912	1866.529605
296050000	1987.562025	1802.569717
296100000	1982.297611	1811.996933
296150000	1973.106031	1824.827310
296200000	1975.517241	1805.670132
296250000	1978.888304	1806.018432
296300000	1984.790883	1782.203480
296350000	1987.868746	1858.418531
296400000	1986.726653	1835.459451
296450000	1975.173535	1835.411531
296500000	1981.529695	1831.778257
296550000	1980.081486	1810.223232
296600000	1978.462260	1801.629277
296650000	1982.861908	1843.188344
296700000	1981.816894	1846.271464
296750000	1974.992273	1855.907695
296800000	1977.883241	1881.248559
296850000	1977.029793	1893.081985
296900000	1980.333475	1903.791504
296950000	1986.769742	1888.994219
297000000	1985.930360	1878.039638
297050000	1987.829715	1882.385983
297100000	1984.046455	1871.036889
297150000	1982.949995	1874.301072
297200000	1985.235875	1874.389523
297250000	1988.794775	1864.663405
297300000	1990.342511	1836.617469
297350000	1992.061366	1858.991149
297400000	1985.279522	1878.592670
297450000	1987.153180	1906.969345
297500000	1984.984602	1868.162752
297550000	1982.803040	1858.958394
297600000	1983.844131	1883.761434
297650000	1985.209501	1859.351415
297700000	1988.500618	1876.170504
297750000	1991.360404	1852.437148
297800000	1991.931789	1868.233238
297850000	1994.548306	1869.433198
297900000	1989.363457	1855.076421
297950000	1987.794492	1850.938694
298000000	1993.427074	1881.210667
298050000	1995.578505	1885.294540
298100000	1992.626709	1864.398051
298150000	1993.502370	1864.561912
298200000	1990.184913	1861.901848
298250000	1993.965020	1874.514869
298300000	1982.696019	1862.562615
298350000	1987.630892	1850.232721
298400000	1981.272310	1809.198811
298450000	1990.529451	1874.659844
298500000	1988.054731	1866.349837
298550000	1982.908427	1872.150388
298600000	1980.425028	1861.291515
298650000	1978.611438	1862.423494
298700000	1993.110884	1873.452364
298750000	1990.552943	1853.638834
298800000	1991.963573	1861.850872
298850000	1993.323845	1851.602625
298900000	1989.993296	1830.388541
298950000	1990.610707	1841.401187
299000000	1991.620861	1841.115151
299050000	1991.622529	1819.198157
299100000	1992.184336	1839.460465
299150000	1988.897104	1837.915403
299200000	1986.607659	1831.068946
299250000	1986.724948	1860.244077
299300000	1989.245669	1832.247277
299350000	1988.479327	1822.709055
299400000	1989.947101	1848.193260
299450000	1988.942783	1816.821949
299500000	1989.039053	1834.155670
299550000	1988.121492	1842.747192
299600000	1992.360877	1868.476153
299650000	1990.531824	1866.062533
299700000	1984.152925	1837.506289
299750000	1983.473009	1832.567738
299800000	1985.705988	1834.459816
299850000	1986.507357	1849.241367
299900000	1991.266139	1823.209220
299950000	1989.130398	1830.452308
300000000	1991.752082	1842.780503
300050000	1988.840243	1831.243767
300100000	1985.369660	1820.616110
300150000	1985.760599	1823.566473
300200000	1982.016569	1825.477733
300250000	1983.399725	1865.664067
300300000	1981.218161	1864.183828
300350000	1985.405650	1845.861627
300400000	1983.486255	1839.510227
300450000	1987.646738	1835.444867
300500000	1990.687260	1867.844737
300550000	1992.347987	1849.530333
300600000	1984.979603	1833.475012
300650000	1978.447991	1818.453045
300700000	1984.774826	1833.623637
300750000	1984.666696	1860.219952
300800000	1986.780796	1814.166998
300850000	1980.485926	1831.232237
300900000	1980.276224	1803.547589
300950000	1985.635792	1840.837602
301000000	1987.961005	1843.308453
301050000	1983.606037	1794.062845
301100000	1977.094893	1804.847737
301150000	1978.429706	1797.518828
301200000	1974.823548	1824.922249
301250000	1972.501437	1818.530326
301300000	1975.970991	1818.001381
301350000	1974.920278	1809.499857
301400000	1980.200168	1775.470203
301450000	1988.075717	1813.547769
301500000	1987.561982	1839.086719
301550000	1984.933853	1842.743219
301600000	1986.280291	1828.085041
301650000	1987.383500	1821.043597
301700000	1984.709965	1834.434703
301750000	1987.639286	1870.417146
301800000	1991.747854	1875.547458
301850000	1985.650486	1864.239849
301900000	1986.587539	1834.726888
301950000	1992.928376	1859.549157
302000000	1992.387428	1840.437286
302050000	1989.054750	1825.357333
302100000	1987.653531	1853.974153
302150000	1987.838308	1824.545944
302200000	1977.789568	1786.408800
302250000	1975.366192	1791.991440
302300000	1984.523384	1809.200273
302350000	1987.400690	1820.318542
302400000	1990.299874	1841.435686
302450000	1991.798851	1842.924753
302500000	1991.566968	1841.192017
302550000	1990.398126	1840.842941
302600000	1991.252828	1847.980968
302650000	1988.610518	1856.344030
302700000	1994.315438	1839.178318
302750000	1986.951710	1838.494314
302800000	1980.811003	1830.174979
302850000	1983.801995	1849.476027
302900000	1980.206654	1869.466093
302950000	1984.561697	1867.681153
303000000	1986.576925	1883.493324
303050000	1989.674261	1869.691070
303100000	1986.865258	1878.258235
303150000	1991.094199	1888.000938
303200000	1993.614227	1911.944337
303250000	1994.212762	1908.645390
303300000	1986.481802	1905.819578
303350000	1990.129573	1917.692060
303400000	1993.711280	1920.937331
303450000	1993.749435	1916.378007
303500000	1990.126099	1903.079693
303550000	1996.298522	1899.733023
303600000	1997.057868	1897.052702
303650000	1994.258953	1896.821834
303700000	1994.613318	1907.296740
303750000	1990.452482	1880.886747
303800000	1987.443325	1893.111874
303850000	1990.661798	1899.198739
303900000	1988.886172	1902.466369
303950000	1982.798995	1867.008879
304000000	1984.403640	1880.742564
304050000	1985.236982	1881.677152
304100000	1984.810364	1876.111126
304150000	1979.084703	1856.372424
304200000	1984.488215	1851.756326
304250000	1975.870079	1873.698719
304300000	1985.629171	1844.412404
304350000	1987.745155	1844.853236
304400000	1993.894184	1858.427451
304450000	1992.824814	1874.115576
304500000	1988.098097	1852.750790
304550000	1987.727287	1845.254905
304600000	1992.239337	1837.504968
304650000	1995.377169	1829.351080
304700000	1994.881588	1816.185660
304750000	1991.430279	1794.265443
304800000	1990.140639	1842.119491
304850000	1992.451645	1824.873023
304900000	1994.642739	1878.502533
304950000	1991.962800	1855.997157
305000000	1991.795034	1858.484226
305050000	1991.403044	1814.608358
305100000	1990.421452	1852.021967
305150000	1985.736321	1797.070388
305200000	1979.980393	1778.751518
305250000	1981.821334	1824.471385
305300000	1987.492091	1855.391013
305350000	1988.674510	1868.001738
305400000	1988.256499	1822.655380
305450000	1989.667097	1856.693074
305500000	1987.533377	1836.392104
305550000	1990.022274	1866.922064
305600000	1996.597229	1895.291215
305650000	1995.499685	1900.902264
305700000	1997.941017	1892.328231
305750000	1997.944194	1904.816177
305800000	1996.119553	1901.192640
305850000	1995.583069	1880.935022
305900000	1995.105774	1880.796224
305950000	1996.277370	1875.205075
306000000	1991.330004	1883.025219
306050000	1996.821291	1897.405721
306100000	1996.486122	1892.491479
306150000	1992.124703	1887.842476
306200000	1994.420206	1891.683252
306250000	1988.103933	1897.015747
306300000	1992.640707	1887.874951
306350000	1992.143763	1900.586645
306400000	1991.347351	1868.122684
306450000	1991.406435	1881.548806
306500000	1993.350363	1893.723208
306550000	1993.618828	1868.673999
306600000	1990.241430	1863.802188
306650000	1989.369257	1844.986094
306700000	1989.522770	1873.353740
306750000	1986.927933	1842.221994
306800000	1988.028510	1842.492386
306850000	1986.987586	1822.303626
306900000	1980.857497	1812.953062
306950000	1987.983837	1830.676061
307000000	1988.146567	1859.539416
307050000	1985.256067	1834.884351
307100000	1984.754217	1852.065740
307150000	1990.317363	1856.603134
307200000	1988.657045	1848.056946
307250000	1988.191611	1850.194567
307300000	1993.695607	1870.457494
307350000	1995.428955	1879.211391
307400000	1996.148285	1872.788795
307450000	1998.174252	1866.130815
307500000	1999.964736	1865.966860
307550000	1998.339508	1855.244700
307600000	1993.088775	1847.942861
307650000	1992.507037	1886.799021
307700000	1996.589956	1885.177495
307750000	1999.659383	1883.763887
307800000	1994.564632	1861.098002
307850000	1994.757833	1851.123917
307900000	1993.247418	1845.151730
307950000	1996.620400	1824.070113
308000000	1994.074339	1848.333987
308050000	1993.606968	1825.395683
308100000	1991.363520	1808.068267
308150000	1982.109739	1784.457306
308200000	1982.149860	1756.545620
308250000	1983.532060	1777.955251
308300000	1988.989839	1820.088629
308350000	1985.475264	1818.670146
308400000	1974.823738	1747.673346
308450000	1976.677174	1769.294562
308500000	1978.540324	1762.061257
308550000	1990.340385	1810.042681
308600000	1990.016131	1820.869852
308650000	1986.500471	1849.581511
308700000	1982.119165	1820.970533
308750000	1971.204015	1792.201615
308800000	1971.135799	1808.607328
308850000	1969.259133	1777.622215
308900000	1977.684923	1795.682926
308950000	1984.538965	1871.774287
309000000	1983.618844	1812.057455
309050000	1986.808880	1788.093249
309100000	1989.683696	1840.798750
309150000	1986.837759	1819.679427
309200000	1991.739261	1840.608508
309250000	1990.218746	1826.352915
309300000	1992.539873	1789.909293
309350000	1984.193448	1831.267096
309400000	1981.413849	1843.881968
309450000	1979.531734	1811.321405
309500000	1981.299871	1836.707199
309550000	1985.020929	1860.404920
309600000	1987.351392	1831.902353
309650000	1983.344329	1835.242953
309700000	1990.732666	1853.265260
309750000	1989.784593	1848.434932
309800000	1989.066595	1869.155327
309850000	1983.719605	1882.440945
309900000	1983.975977	1906.811810
309950000	1986.086321	1884.194453
310000000	1985.489922	1882.483446
310050000	1984.215192	1860.966804
310100000	1998.027474	1885.833876
310150000	1991.604373	1872.774396
310200000	1988.213930	1837.967992
310250000	1988.876520	1878.179671
310300000	1992.970886	1908.368740
310350000	1994.224903	1890.525307
310400000	1992.340152	1858.783769
310450000	1984.799674	1827.555060
310500000	1983.483658	1823.381750
310550000	1981.976699	1832.630081
310600000	1989.216244	1841.861178
310650000	1993.410178	1852.660603
310700000	1989.015107	1807.550978
310750000	1994.531016	1830.286967
310800000	1992.949542	1838.618182
310850000	1996.071449	1888.314458
310900000	1994.268878	1903.672396
310950000	1995.047798	1900.784095
311000000	1992.693754	1867.631818
311050000	1991.802576	1885.900823
311100000	1989.387595	1906.663261
311150000	1990.677909	1904.127200
311200000	1990.727111	1868.386175
311250000	1986.844401	1866.094920
311300000	1995.766814	1867.866995
311350000	1991.408079	1872.247101
311400000	1992.776248	1854.874317
311450000	1995.193372	1857.229087
311500000	1990.011156	1889.835008
311550000	1995.473709	1889.160265
311600000	1993.573210	1884.822842
311650000	1991.051373	1882.217768
311700000	1992.307534	1873.830745
311750000	1988.526797	1853.110940
311800000	1992.451224	1865.719183
311850000	1991.583471	1846.121371
311900000	1991.977374	1849.894933
311950000	1989.891661	1851.809777
312000000	1991.247340	1882.862336
312050000	1994.315604	1899.822670
312100000	1995.310910	1868.710149
312150000	1992.590104	1840.073869
312200000	1989.008480	1854.753424
312250000	1990.052762	1858.903957
312300000	1993.268342	1863.336660
312350000	1996.258943	1844.823702
312400000	1995.307943	1868.724745
312450000	1992.091572	1844.703543
312500000	1991.545059	1834.607147
312550000	1992.811320	1866.783040
312600000	1987.818441	1842.932280
312650000	1987.192483	1862.383000
312700000	1980.133288	1866.392697
312750000	1985.518646	1872.094543
312800000	1982.880126	1883.601747
312850000	1986.381278	1890.232224
312900000	1991.529129	1865.920871
312950000	1994.365968	1877.295470
313000000	1997.226167	1880.959060
313050000	1997.815139	1893.271703
313100000	1998.228163	1868.543843
313150000	1992.399083	1866.911881
313200000	1988.010646	1832.945687
313250000	1991.664891	1867.750329
313300000	1982.521018	1843.606744
313350000	1983.442486	1867.088828
313400000	1988.808257	1856.810804
313450000	1992.275150	1860.747245
313500000	1988.132410	1837.723731
313550000	1988.989295	1842.981409
313600000	1988.800540	1836.877114
313650000	1989.688486	1837.761809
313700000	1990.236024	1833.967096
313750000	1985.617659	1827.452067
313800000	1987.785454	1826.195010
313850000	1986.278210	1840.134533
313900000	1983.311117	1852.453054
313950000	1985.617248	1869.395565
314000000	1986.312591	1866.240491
314050000	1986.348699	1876.431934
314100000	1991.149752	1855.207217
314150000	1993.183399	1841.760595
314200000	1992.386681	1845.306337
314250000	1992.533222	1851.326563
314300000	1989.597195	1840.268209
314350000	1990.780794	1864.795862
314400000	1994.356058	1832.083004
314450000	1993.831849	1840.336925
314500000	1991.495899	1838.609113
314550000	1996.311326	1858.391852
314600000	1992.410409	1859.897448
314650000	1989.894504	1871.053574
314700000	1986.343392	1840.519665
314750000	1990.852067	1816.626413
314800000	1989.510626	1809.872769
314850000	1988.218528	1849.283015
314900000	1979.648419	1837.395785
314950000	1982.888024	1870.147595
315000000	1979.610623	1824.287791
315050000	1982.042421	1854.769726
315100000	1990.078691	1851.355224
315150000	1992.271530	1855.878085
315200000	1993.307115	1858.374536
315250000	1988.577034	1854.226820
315300000	1991.082066	1847.991840
315350000	1989.501109	1851.862379
315400000	1990.630564	1878.231847
315450000	1990.251549	1846.752889
315500000	1988.016048	1858.471796
315550000	1989.985280	1872.568338
315600000	1987.802954	1863.798535
315650000	1991.245034	1849.128769
315700000	1993.122434	1842.141776
315750000	1988.489152	1828.053016
315800000	1988.877019	1841.806936
315850000	1987.603852	1839.379451
315900000	1989.061413	1809.957087
315950000	1989.249677	1857.178279
316000000	1987.996888	1842.020781
316050000	1987.179660	1835.282760
316100000	1988.546686	1842.694335
316150000	1983.482881	1816.326437
316200000	1985.284370	1807.714781
316250000	1987.172957	1804.805251
316300000	1987.822669	1808.565321
316350000	1989.371282	1805.381523
316400000	1985.202367	1823.516692
316450000	1977.093888	1757.350387
316500000	1987.925715	1823.421551
316550000	1988.423911	1812.449759
316600000	1991.056054	1840.777430
316650000	1994.091517	1835.342649
316700000	1988.814066	1773.114116
316750000	1986.468148	1767.399501
316800000	1989.820227	1826.480322
316850000	1985.269756	1805.026711
316900000	1983.284295	1795.978809
316950000	1978.510416	1840.706535
317000000	1980.052309	1834.812001
317050000	1983.658438	1789.930278
317100000	1979.395045	1803.401501
317150000	1981.412412	1838.558615
317200000	1981.011172	1802.808780
317250000	1979.694534	1780.427378
317300000	1983.352895	1836.753134
317350000	1986.291127	1860.847259
317400000	1985.470418	1819.986874
317450000	1992.601014	1871.114539
317500000	1988.507956	1857.218014
317550000	1987.747211	1847.735445
317600000	1984.203731	1805.535051
317650000	1981.200098	1837.710339
317700000	1980.458968	1783.040894
317750000	1973.050561	1849.510229
317800000	1965.222343	1774.682871
317850000	1971.943672	1779.601995
317900000	1976.422466	1841.923266
317950000	1975.332348	1787.355686
318000000	1975.587106	1811.576857
318050000	1982.810542	1853.852871
318100000	1986.899423	1854.968036
318150000	1986.567259	1874.114191
318200000	1988.664374	1832.419010
318250000	1988.148192	1817.788406
318300000	1984.459119	1800.426165
