state	LIBR16393-IndivA_XXXX_XXX_2015-11-19
154160000	1.53
154170000	8.26
154180000	13.08
154190000	3.92
154200000	2.30
154210000	4.79
154220000	6.57
154230000	4.77
154240000	4.00
154250000	9.94
154260000	3.10
154270000	4.73
154280000	2.54
154290000	2.94
154300000	6.11
154310000	2.45
154320000	6.38
154330000	2.08
154340000	2.40
154350000	3.72
154360000	4.12
154370000	4.09
154380000	4.07
154390000	4.88
154400000	4.76
154410000	3.41
154420000	3.17
154430000	3.47
154440000	5.12
154450000	5.74
154460000	1.85
154470000	2.76
154480000	3.95
154490000	7.98
154500000	3.41
154510000	5.55
154520000	1.53
154530000	7.38
154540000	4.08
154550000	17.90
154560000	2.66
154570000	1.00
154580000	3.02
154590000	5.34
154600000	10.88
154610000	7.68
154620000	2.41
154630000	6.40
154640000	2.85
154650000	3.34
154660000	5.80
154670000	3.82
154680000	4.45
154690000	13.04
154700000	3.99
154710000	8.81
154720000	3.17
154730000	16.51
154740000	4.58
154750000	3.10
154760000	5.58
154770000	6.53
154780000	4.07
154790000	1.57
154800000	3.28
154810000	2.66
154820000	1.80
154830000	15.05
154840000	7.65
154850000	9.16
154860000	2.27
154870000	4.99
154880000	2.97
154890000	2.13
154900000	8.50
154910000	6.07
154920000	7.34
154930000	7.84
154940000	2.54
154950000	2.75
154960000	2.08
154970000	10.44
154980000	2.42
154990000	7.60
155000000	2.82
155010000	1.81
155020000	2.89
155030000	11.64
155040000	18.38
155050000	3.18
155060000	4.55
155070000	5.04
155080000	10.23
155090000	11.57
155100000	8.98
155110000	9.88
155120000	14.86
155130000	3.35
155140000	13.28
155150000	12.39
155160000	7.12
155170000	7.97
155180000	4.12
155190000	4.02
155200000	4.51
155210000	11.00
155220000	2.03
155230000	3.99
155240000	9.11
155250000	2.36
155260000	2.00
155270000	4.25
155280000	1.59
155290000	2.22
155300000	6.02
155310000	4.56
155320000	4.55
155330000	19.52
155340000	8.71
155350000	7.03
155360000	5.90
155370000	6.89
155380000	9.39
155390000	6.06
155400000	16.54
155410000	9.97
155420000	17.04
155430000	7.57
155440000	4.91
155450000	6.94
155460000	7.94
155470000	6.52
155480000	7.26
155490000	12.00
155500000	3.87
155510000	16.26
155520000	5.05
155530000	18.47
155540000	2.95
155550000	7.59
155560000	11.41
155570000	4.72
155580000	3.50
155590000	9.38
155600000	12.04
155610000	3.01
155620000	2.92
155630000	5.14
155640000	5.69
155650000	1.98
155660000	2.07
155670000	3.35
155680000	10.59
155690000	1.83
155700000	3.40
155710000	3.12
155720000	5.58
155730000	12.31
155740000	5.10
155750000	4.65
155760000	6.86
155770000	16.60
155780000	3.50
155790000	4.54
155800000	16.10
155810000	7.88
155820000	3.50
155830000	17.56
155840000	3.28
155850000	2.05
155860000	15.77
155870000	3.78
155880000	6.44
155890000	5.76
155900000	1.77
155910000	8.35
155920000	8.38
155930000	15.05
155940000	9.22
155950000	10.67
155960000	11.43
155970000	4.53
155980000	5.86
155990000	3.74
156000000	4.76
156010000	2.83
156020000	5.24
156030000	3.78
156040000	9.63
156050000	4.89
156060000	4.78
156070000	7.36
156080000	2.05
156090000	4.93
156100000	2.16
156110000	3.63
156120000	2.59
156130000	13.94
156140000	3.38
156150000	3.11
156160000	7.72
156170000	3.11
156180000	7.17
156190000	8.65
156200000	47.64
156210000	4.25
156220000	2.17
156230000	4.13
156240000	3.59
156250000	1.84
156260000	3.03
156270000	2.38
156280000	3.26
156290000	2.01
156300000	2.43
156310000	1.84
156320000	5.25
156330000	1.91
156340000	10.61
156350000	3.56
156360000	4.63
156370000	8.14
156380000	9.27
156390000	17.78
156400000	7.02
156410000	8.26
156420000	3.37
156430000	2.44
156440000	9.91
156450000	5.12
156460000	5.13
156470000	5.88
156480000	7.35
156490000	5.64
156500000	2.92
156510000	2.35
156520000	1.93
156530000	4.83
156540000	13.19
156550000	5.27
156560000	3.05
156570000	2.24
156580000	3.08
156590000	2.04
156600000	5.57
156610000	6.02
156620000	7.32
156630000	3.75
156640000	4.30
156650000	3.48
156660000	2.35
156670000	5.00
156680000	3.60
156690000	5.18
156700000	1.92
156710000	2.88
156720000	5.25
156730000	3.10
156740000	2.73
156750000	2.56
156760000	12.10
156770000	4.54
156780000	4.58
156790000	2.56
156800000	10.85
156810000	4.78
156820000	8.58
156830000	14.10
156840000	7.00
156850000	9.29
156860000	12.25
156870000	21.98
156880000	14.19
156890000	13.40
156900000	2.98
156910000	3.10
156920000	8.83
156930000	2.52
156940000	4.85
156950000	2.67
156960000	3.56
156970000	9.84
156980000	3.98
156990000	3.62
157000000	9.98
157010000	1.88
157020000	2.54
157030000	3.79
157040000	1.72
157050000	11.30
157060000	2.07
157070000	7.60
157080000	1.96
157090000	6.89
157100000	4.21
157110000	3.66
157120000	5.43
157130000	5.86
157140000	3.79
157150000	9.04
157160000	10.38
157170000	10.81
157180000	3.85
157190000	16.63
157200000	7.30
157210000	10.88
157220000	19.77
157230000	21.67
157240000	4.37
157250000	4.56
157260000	5.31
157270000	4.92
157280000	10.08
157290000	2.65
157300000	3.24
157310000	7.82
157320000	5.16
157330000	10.77
157340000	2.53
157350000	3.17
157360000	5.35
157370000	3.03
157380000	1.89
157390000	3.10
157400000	2.55
157410000	5.19
157420000	3.21
157430000	6.24
157440000	4.10
157450000	1.00
157460000	1.45
157470000	2.77
157480000	18.20
157490000	13.29
157500000	3.08
157510000	5.64
157520000	5.44
157530000	4.61
157540000	6.43
157550000	3.06
157560000	4.81
157570000	7.51
157580000	5.59
157590000	4.51
157600000	4.14
157610000	1.47
157620000	3.91
157630000	4.59
157640000	9.17
157650000	1.30
157660000	3.34
157670000	3.12
157680000	13.25
157690000	14.60
157700000	17.95
157710000	11.38
157720000	8.58
157730000	10.24
157740000	11.95
157750000	4.02
157760000	4.61
157770000	4.66
157780000	6.57
157790000	2.36
157800000	4.96
157810000	1.97
157820000	3.61
157830000	32.46
157840000	6.30
157850000	5.18
157860000	6.80
157870000	3.58
157880000	2.33
157890000	10.98
157900000	2.53
157910000	3.35
157920000	4.51
157930000	2.36
157940000	8.71
157950000	3.12
157960000	2.90
157970000	7.73
157980000	4.19
157990000	4.80
158000000	6.96
158010000	1.61
158020000	2.10
158030000	3.18
158040000	3.80
158050000	1.52
158060000	4.70
158070000	4.43
158080000	3.11
158090000	4.08
158100000	3.41
158110000	1.96
158120000	5.03
158130000	4.00
158140000	4.36
158150000	2.50
158160000	2.91
158170000	1.98
158180000	3.58
158190000	3.16
158200000	3.40
158210000	3.15
158220000	13.46
158230000	4.20
158240000	2.45
158250000	11.72
158260000	1.39
158270000	3.41
158280000	2.16
158290000	3.71
158300000	3.97
158310000	5.73
158320000	3.39
158330000	8.65
158340000	3.52
158350000	2.48
158360000	3.13
158370000	3.65
158380000	9.94
158390000	3.33
158400000	6.98
158410000	3.32
158420000	14.97
158430000	3.27
158440000	1.86
158450000	5.07
158460000	3.16
158470000	2.36
158480000	25.51
158490000	2.58
158500000	4.81
158510000	3.11
158520000	2.67
158530000	3.77
158540000	7.83
158550000	4.97
158560000	5.76
158570000	4.80
158580000	4.12
158590000	5.24
158600000	46.03
158610000	10.14
158620000	1.58
158630000	3.40
158640000	4.75
158650000	5.67
158660000	4.34
158670000	1.66
158680000	2.68
158690000	2.08
158700000	6.15
158710000	5.58
158720000	15.48
158730000	7.32
158740000	6.70
158750000	14.13
158760000	22.94
158770000	11.51
158780000	14.80
158790000	6.06
158800000	2.64
158810000	2.80
158820000	2.98
158830000	5.11
158840000	2.90
158850000	11.48
158860000	3.51
158870000	4.55
158880000	5.93
158890000	4.79
158900000	4.66
158910000	29.84
158920000	3.51
158930000	21.26
158940000	4.55
158950000	2.24
158960000	5.66
158970000	4.12
158980000	4.18
158990000	5.13
159000000	1.86
159010000	1.70
159020000	4.37
159030000	3.05
159040000	2.73
159050000	13.79
159060000	7.24
159070000	18.98
159080000	12.08
159090000	5.19
159100000	11.33
159110000	3.62
159120000	2.95
159130000	11.01
159140000	8.51
159150000	7.67
159160000	5.43
159170000	1.62
159180000	2.23
159190000	21.08
159200000	2.39
159210000	5.73
159220000	2.29
159230000	2.27
159240000	7.89
159250000	9.37
159260000	1.95
159270000	5.97
159280000	2.11
159290000	9.58
159300000	3.99
159310000	9.62
159320000	2.30
159330000	11.36
159340000	7.08
159350000	10.99
159360000	7.30
159370000	4.38
159380000	5.15
159390000	2.58
159400000	3.11
159410000	2.35
159420000	3.29
159430000	5.89
159440000	2.57
159450000	9.78
159460000	5.43
159470000	8.42
159480000	15.91
159490000	5.35
159500000	5.35
159510000	2.31
159520000	1.77
159530000	1.90
159540000	5.36
159550000	1.90
159560000	2.09
159570000	3.70
159580000	6.65
159590000	14.18
159600000	6.32
159610000	6.41
159620000	2.60
159630000	4.81
159640000	5.05
159650000	10.51
159660000	2.85
159670000	5.49
159680000	1.86
159690000	9.68
159700000	2.76
159710000	4.91
159720000	4.62
159730000	1.78
159740000	2.35
159750000	2.24
159760000	2.81
159770000	2.06
159780000	8.84
159790000	2.41
159800000	24.86
159810000	1.39
159820000	4.23
159830000	1.00
159840000	4.62
159850000	10.23
159860000	8.32
159870000	1.81
159880000	3.30
159890000	2.76
159900000	4.92
159910000	3.21
159920000	2.17
159930000	2.37
159940000	2.16
159950000	3.82
159960000	1.56
159970000	2.39
159980000	7.30
159990000	1.71
160000000	1.52
160010000	5.29
160020000	6.36
160030000	2.00
160040000	7.80
160050000	4.57
160060000	8.18
160070000	5.55
160080000	2.58
160090000	4.48
160100000	4.54
160110000	3.53
160120000	5.86
160130000	2.39
160140000	4.17
160150000	5.10
160160000	8.30
160170000	6.86
160180000	4.50
160190000	8.14
160200000	3.67
160210000	2.28
160220000	11.88
160230000	7.90
160240000	2.52
160250000	6.18
160260000	4.64
160270000	7.04
160280000	4.25
160290000	5.98
160300000	5.65
160310000	5.12
160320000	3.39
160330000	3.26
160340000	6.94
160350000	12.04
160360000	4.58
160370000	2.69
160380000	7.34
160390000	6.06
160400000	3.12
160410000	13.65
160420000	14.09
160430000	2.70
160440000	3.52
160450000	5.30
160460000	3.83
160470000	13.86
160480000	6.30
160490000	4.58
160500000	5.40
160510000	1.86
160520000	4.92
160530000	2.46
160540000	1.54
160550000	3.57
160560000	2.57
160570000	2.18
160580000	2.75
160590000	3.49
160600000	1.97
160610000	3.92
160620000	3.03
160630000	5.27
160640000	2.54
160650000	10.26
160660000	3.45
160670000	14.48
160680000	3.86
160690000	2.28
160700000	19.67
160710000	2.90
160720000	1.00
160730000	3.34
160740000	1.05
160750000	2.11
160760000	6.80
160770000	15.74
160780000	7.36
160790000	10.32
160800000	5.32
160810000	7.13
160820000	8.39
160830000	4.91
160840000	2.05
160850000	3.48
160860000	2.73
160870000	5.73
160880000	3.51
160890000	2.08
160900000	5.71
160910000	10.10
160920000	4.63
160930000	6.06
160940000	4.51
160950000	2.89
160960000	3.72
160970000	2.80
160980000	4.05
160990000	2.09
161000000	3.59
161010000	8.07
161020000	5.83
161030000	1.56
161040000	3.16
161050000	3.38
161060000	5.66
161070000	24.60
161080000	3.64
161090000	5.90
161100000	3.28
161110000	2.22
161120000	2.88
161130000	3.13
161140000	5.29
161150000	3.30
161160000	11.50
161170000	7.41
161180000	8.61
161190000	11.21
161200000	6.44
161210000	16.59
161220000	19.04
161230000	6.54
161240000	4.02
161250000	13.64
161260000	2.90
161270000	4.65
161280000	4.26
161290000	3.44
161300000	5.38
161310000	2.86
161320000	18.19
161330000	3.82
161340000	10.01
161350000	9.21
161360000	11.97
161370000	10.62
161380000	39.92
161390000	2.89
161400000	29.84
161410000	12.31
161420000	10.24
161430000	19.89
161440000	15.08
161450000	6.24
161460000	2.54
161470000	2.30
161480000	1.94
161490000	1.86
161500000	1.94
161510000	3.55
161520000	6.68
161530000	14.65
161540000	7.61
161550000	4.42
161560000	4.02
161570000	2.11
161580000	2.87
161590000	4.34
161600000	4.13
161610000	8.10
161620000	2.67
161630000	2.31
161640000	10.82
161650000	5.02
161660000	5.47
161670000	3.54
161680000	13.08
161690000	3.36
161700000	7.79
161710000	5.08
161720000	21.98
161730000	8.74
161740000	29.22
161750000	3.82
161760000	1.69
161770000	7.24
161780000	2.42
161790000	2.73
161800000	7.33
161810000	2.69
161820000	2.37
161830000	3.66
161840000	4.95
161850000	6.01
161860000	7.73
161870000	2.32
161880000	3.71
161890000	2.65
161900000	3.02
161910000	3.37
161920000	5.82
161930000	2.94
161940000	11.27
161950000	4.47
161960000	2.58
161970000	2.39
161980000	1.78
161990000	3.29
162000000	2.63
162010000	2.28
162020000	4.94
162030000	4.73
162040000	9.88
162050000	13.63
162060000	3.26
162070000	3.58
162080000	11.13
162090000	3.05
162100000	1.66
162110000	2.76
162120000	4.78
162130000	5.90
162140000	1.95
162150000	3.63
162160000	6.07
162170000	8.49
162180000	1.92
162190000	2.39
162200000	6.76
162210000	3.29
162220000	3.69
162230000	4.02
162240000	10.55
162250000	8.41
162260000	1.00
162270000	7.39
162280000	4.87
162290000	4.92
162300000	8.81
162310000	9.57
162320000	9.21
162330000	15.82
162340000	13.62
162350000	12.84
162360000	11.69
162370000	28.76
162380000	6.42
162390000	2.88
162400000	4.85
162410000	8.24
162420000	5.91
162430000	4.75
162440000	22.56
162450000	6.75
162460000	10.58
162470000	3.85
162480000	3.35
162490000	2.34
162500000	12.12
162510000	6.26
162520000	10.05
162530000	2.24
162540000	8.17
162550000	3.55
162560000	2.58
162570000	4.40
162580000	4.37
162590000	3.89
162600000	4.30
162610000	3.41
162620000	6.94
162630000	2.41
162640000	7.49
162650000	5.70
162660000	1.20
162670000	1.52
162680000	2.64
162690000	11.69
162700000	3.00
162710000	2.63
162720000	5.08
162730000	3.12
162740000	2.00
162750000	7.77
162760000	17.63
162770000	11.11
162780000	3.14
162790000	6.49
162800000	2.66
162810000	2.78
162820000	6.05
162830000	3.35
162840000	6.29
162850000	2.63
162860000	8.36
162870000	6.86
162880000	1.80
162890000	7.26
162900000	3.18
162910000	5.63
162920000	10.64
162930000	1.89
162940000	4.67
162950000	2.90
162960000	1.84
162970000	3.80
162980000	5.79
162990000	2.03
163000000	12.10
163010000	4.63
163020000	6.81
163030000	2.47
163040000	4.93
163050000	3.98
163060000	5.03
163070000	16.26
163080000	2.63
163090000	4.77
163100000	7.26
163110000	8.86
163120000	9.03
163130000	5.53
163140000	3.08
163150000	9.88
163160000	4.97
163170000	7.63
163180000	21.13
163190000	15.15
163200000	6.53
163210000	10.81
163220000	21.23
163230000	7.63
163240000	10.38
163250000	10.28
163260000	6.11
163270000	5.27
163280000	20.82
163290000	9.32
163300000	20.45
163310000	8.53
163320000	11.47
163330000	3.87
163340000	14.00
163350000	5.25
163360000	3.84
163370000	1.66
163380000	1.65
163390000	3.96
163400000	12.02
163410000	2.97
163420000	2.23
163430000	2.69
163440000	2.69
163450000	3.15
163460000	2.46
163470000	4.52
163480000	2.61
163490000	1.51
163500000	7.14
163510000	3.66
163520000	34.26
163530000	9.49
163540000	2.89
163550000	6.97
163560000	3.68
163570000	6.92
163580000	8.68
163590000	13.55
163600000	10.81
163610000	17.50
163620000	3.75
163630000	7.06
163640000	3.93
163650000	3.37
163660000	3.26
163670000	3.25
163680000	3.13
163690000	3.63
163700000	3.48
163710000	5.88
163720000	2.75
163730000	2.41
163740000	3.38
163750000	4.04
163760000	2.73
163770000	3.95
163780000	5.09
163790000	1.67
163800000	3.21
163810000	2.86
163820000	7.63
163830000	2.56
163840000	3.50
163850000	5.08
163860000	4.74
163870000	2.67
163880000	6.49
163890000	4.05
163900000	3.84
163910000	2.05
163920000	9.45
163930000	4.89
163940000	3.15
163950000	3.06
163960000	5.14
163970000	2.69
163980000	3.43
163990000	2.54
164000000	2.78
164010000	20.87
164020000	2.10
164030000	5.35
164040000	2.63
164050000	3.15
164060000	2.05
164070000	3.86
164080000	3.72
164090000	5.45
164100000	3.05
164110000	3.16
164120000	2.69
164130000	6.05
164140000	2.05
164150000	2.71
164160000	2.20
164170000	5.94
164180000	4.41
164190000	11.03
164200000	8.27
164210000	6.97
164220000	5.43
164230000	16.61
164240000	3.39
164250000	2.30
164260000	22.99
164270000	8.90
164280000	4.87
164290000	2.96
164300000	4.08
164310000	4.83
164320000	6.75
164330000	3.67
164340000	3.98
164350000	8.80
164360000	9.58
164370000	2.03
164380000	4.41
164390000	2.97
164400000	2.59
164410000	11.47
164420000	2.03
164430000	3.77
164440000	3.91
164450000	2.77
164460000	3.75
164470000	9.80
164480000	3.25
164490000	8.32
164500000	13.13
164510000	2.10
164520000	11.55
164530000	2.80
164540000	3.22
164550000	4.57
164560000	12.66
164570000	6.12
164580000	2.78
164590000	16.08
164600000	13.37
164610000	3.81
164620000	3.53
164630000	1.53
164640000	35.06
164650000	2.88
164660000	5.65
164670000	1.55
164680000	3.86
164690000	2.40
164700000	2.65
164710000	5.60
164720000	6.68
164730000	2.56
164740000	12.58
164750000	8.39
164760000	8.02
164770000	20.61
164780000	5.20
164790000	5.92
164800000	9.69
164810000	1.99
164820000	3.42
164830000	6.44
164840000	4.72
164850000	4.01
164860000	3.50
164870000	5.13
164880000	10.30
164890000	3.91
164900000	2.50
164910000	16.54
164920000	16.45
164930000	20.88
164940000	9.36
164950000	6.39
164960000	5.03
164970000	8.26
164980000	8.83
164990000	5.13
165000000	1.47
165010000	1.91
165020000	10.64
165030000	4.39
165040000	5.70
165050000	5.27
165060000	17.47
165070000	3.37
165080000	3.19
165090000	5.06
165100000	2.27
165110000	2.47
165120000	3.55
165130000	3.77
165140000	4.14
165150000	6.82
165160000	10.83
165170000	6.32
165180000	6.54
165190000	5.23
165200000	6.20
165210000	4.89
165220000	6.47
165230000	9.64
165240000	9.10
165250000	11.02
165260000	4.82
165270000	12.32
165280000	4.74
165290000	2.59
165300000	6.12
165310000	6.09
165320000	15.88
165330000	6.42
165340000	10.67
165350000	15.58
165360000	7.19
165370000	10.11
165380000	12.33
165390000	4.65
165400000	6.38
165410000	17.16
165420000	8.05
165430000	7.48
165440000	2.77
165450000	3.85
165460000	12.65
165470000	6.85
165480000	3.67
165490000	11.65
165500000	11.60
165510000	9.27
165520000	9.39
165530000	3.81
165540000	6.90
165550000	21.73
165560000	5.63
165570000	3.80
165580000	3.55
165590000	5.24
165600000	13.75
165610000	7.83
165620000	4.35
165630000	2.93
165640000	10.26
165650000	6.84
165660000	3.48
165670000	6.01
165680000	3.33
165690000	2.80
165700000	1.99
165710000	3.73
165720000	4.46
165730000	3.01
165740000	3.68
165750000	4.52
165760000	3.02
165770000	3.85
165780000	3.73
165790000	2.70
165800000	8.36
165810000	4.79
165820000	5.58
165830000	2.99
165840000	17.43
165850000	3.75
165860000	9.90
165870000	29.06
165880000	6.46
165890000	4.76
165900000	5.13
165910000	8.70
165920000	12.91
165930000	96.68
165940000	18.86
165950000	7.97
165960000	5.85
165970000	9.31
165980000	4.82
165990000	6.70
166000000	4.13
166010000	6.66
166020000	2.21
166030000	6.49
166040000	5.16
166050000	10.52
166060000	5.75
166070000	13.51
166080000	17.33
166090000	2.13
166100000	9.51
166110000	3.68
166120000	2.56
166130000	2.02
166140000	9.50
166150000	8.35
166160000	47.44
166170000	18.02
166180000	7.04
166190000	14.16
166200000	19.15
166210000	8.17
166220000	6.51
166230000	6.86
166240000	9.59
166250000	7.54
166260000	14.66
166270000	3.93
166280000	8.35
166290000	9.96
166300000	2.38
166310000	2.08
166320000	2.85
166330000	1.97
166340000	4.50
166350000	10.27
166360000	13.51
166370000	7.14
166380000	5.91
166390000	14.75
166400000	4.74
166410000	6.60
166420000	14.69
166430000	12.08
166440000	4.89
166450000	5.56
166460000	9.44
166470000	5.02
166480000	8.67
166490000	4.94
166500000	7.35
166510000	6.87
166520000	16.44
166530000	5.84
166540000	6.96
166550000	2.74
166560000	5.39
166570000	4.82
166580000	4.85
166590000	3.70
166600000	8.52
166610000	19.22
166620000	6.89
166630000	2.97
166640000	7.83
166650000	2.54
166660000	1.73
166670000	3.57
166680000	12.30
166690000	5.23
166700000	23.44
166710000	37.13
166720000	5.21
166730000	8.90
166740000	6.06
166750000	5.93
166760000	16.06
166770000	10.55
166780000	6.91
166790000	5.48
166800000	24.97
166810000	22.26
166820000	8.97
166830000	26.32
166840000	14.77
166850000	15.51
166860000	19.81
166870000	7.73
166880000	10.31
166890000	4.87
166900000	5.51
166910000	9.31
166920000	17.42
166930000	5.45
166940000	7.80
166950000	2.93
166960000	7.17
166970000	6.63
166980000	14.80
166990000	6.88
167000000	2.93
167010000	5.06
167020000	4.84
167030000	3.31
167040000	6.99
167050000	3.03
167060000	2.35
167070000	1.70
167080000	1.65
167090000	4.82
167100000	3.60
167110000	5.13
167120000	3.14
167130000	6.87
167140000	2.65
167150000	1.17
167160000	3.50
167170000	6.25
167180000	1.81
167190000	2.96
167200000	5.01
167210000	6.09
167220000	2.02
167230000	2.08
167240000	8.48
167250000	7.72
167260000	2.11
167270000	3.28
167280000	1.76
167290000	3.70
167300000	2.30
167310000	3.87
167320000	5.25
167330000	4.06
167340000	3.35
167350000	2.77
167360000	16.84
167370000	4.58
167380000	4.75
167390000	3.76
167400000	3.31
167410000	14.08
167420000	5.46
167430000	4.58
167440000	2.59
167450000	3.99
167460000	2.20
167470000	2.12
167480000	5.38
167490000	7.96
167500000	10.00
167510000	2.15
167520000	8.03
167530000	7.40
167540000	5.22
167550000	4.56
167560000	2.06
167570000	4.77
167580000	2.01
167590000	5.74
167600000	4.77
167610000	4.81
167620000	3.84
167630000	1.77
167640000	7.49
167650000	5.18
167660000	10.58
167670000	3.15
167680000	6.73
167690000	3.95
167700000	3.65
167710000	6.29
167720000	3.75
167730000	2.13
167740000	5.89
167750000	7.93
167760000	4.25
167770000	5.50
167780000	4.46
167790000	2.41
167800000	1.73
167810000	3.37
167820000	3.86
167830000	2.82
167840000	17.22
167850000	4.53
167860000	3.67
167870000	2.77
167880000	3.58
167890000	4.61
167900000	2.77
167910000	8.13
167920000	18.57
167930000	35.34
167940000	10.08
167950000	9.30
167960000	8.90
167970000	16.28
167980000	12.44
167990000	24.36
168000000	4.14
168010000	1.93
168020000	3.97
168030000	2.79
168040000	1.68
168050000	5.27
168060000	5.38
168070000	3.44
168080000	2.32
168090000	3.54
168100000	6.29
168110000	2.81
168120000	1.16
168130000	25.59
168140000	12.92
168150000	13.85
168160000	3.53
168170000	4.08
168180000	3.49
168190000	4.68
168200000	4.48
168210000	2.10
168220000	2.78
168230000	4.19
168240000	3.77
168250000	2.68
168260000	4.19
168270000	3.92
168280000	2.09
168290000	4.69
168300000	3.98
168310000	2.58
168320000	1.58
168330000	6.29
168340000	14.58
168350000	11.33
168360000	7.91
168370000	3.56
168380000	2.11
168390000	4.54
168400000	6.73
168410000	8.39
168420000	2.74
168430000	2.32
168440000	3.77
168450000	31.29
168460000	9.80
168470000	14.12
168480000	5.31
168490000	8.22
168500000	23.30
168510000	2.27
168520000	11.77
168530000	5.12
168540000	6.30
168550000	1.50
168560000	9.95
168570000	2.26
168580000	5.07
168590000	2.84
168600000	8.39
168610000	2.32
168620000	5.36
168630000	9.62
168640000	8.45
168650000	7.80
168660000	1.84
168670000	2.70
168680000	6.39
168690000	3.00
168700000	5.53
168710000	2.68
168720000	16.42
168730000	1.80
168740000	3.01
168750000	4.86
168760000	3.02
168770000	7.02
168780000	8.09
168790000	6.65
168800000	3.67
168810000	11.65
168820000	12.18
168830000	4.58
168840000	3.49
168850000	2.29
168860000	6.87
168870000	5.05
168880000	3.24
168890000	5.20
168900000	24.51
168910000	2.16
168920000	3.18
168930000	3.71
168940000	6.06
168950000	8.63
168960000	8.42
168970000	6.44
168980000	4.40
168990000	2.57
169000000	7.76
169010000	6.90
169020000	4.56
169030000	5.64
169040000	1.98
169050000	5.83
169060000	2.50
169070000	11.26
169080000	9.94
169090000	1.52
169100000	9.16
169110000	4.53
169120000	3.33
169130000	7.55
169140000	5.26
169150000	10.19
169160000	2.41
169170000	9.58
169180000	2.48
169190000	8.25
169200000	10.11
169210000	3.20
169220000	6.77
169230000	2.57
169240000	9.92
169250000	4.90
169260000	4.45
169270000	6.53
169280000	8.11
169290000	3.46
169300000	5.26
169310000	1.34
169320000	1.85
169330000	4.62
169340000	1.72
169350000	2.61
169360000	3.52
169370000	5.42
169380000	4.15
169390000	16.46
169400000	2.12
169410000	11.58
169420000	1.97
169430000	2.15
169440000	8.37
169450000	2.65
169460000	4.90
169470000	4.74
169480000	7.67
169490000	3.95
169500000	7.86
169510000	2.99
169520000	3.32
169530000	3.17
169540000	2.78
169550000	6.45
169560000	2.38
169570000	1.94
169580000	6.15
169590000	9.87
169600000	13.63
169610000	35.19
169620000	8.15
169630000	1.69
169640000	4.75
169650000	4.37
169660000	4.09
169670000	7.31
169680000	2.13
169690000	3.21
169700000	2.75
169710000	8.87
169720000	4.76
169730000	4.11
169740000	3.89
169750000	6.60
169760000	1.37
169770000	2.75
169780000	24.21
169790000	4.23
169800000	5.29
169810000	22.54
169820000	2.40
169830000	1.32
169840000	10.36
169850000	1.00
169860000	6.81
169870000	5.41
169880000	10.93
169890000	19.29
169900000	4.44
169910000	7.44
169920000	4.51
169930000	5.08
169940000	6.97
169950000	9.23
169960000	4.50
169970000	6.03
169980000	8.33
169990000	5.40
170000000	8.91
170010000	3.04
170020000	8.54
170030000	8.30
170040000	8.18
170050000	7.06
170060000	12.59
170070000	39.02
170080000	15.46
170090000	5.08
170100000	6.70
170110000	4.96
170120000	2.71
170130000	3.05
170140000	5.39
170150000	3.67
170160000	2.05
170170000	3.81
170180000	4.49
170190000	2.47
170200000	4.52
170210000	2.88
170220000	4.34
170230000	4.24
170240000	2.79
170250000	2.29
170260000	4.11
170270000	4.49
170280000	27.27
170290000	3.62
170300000	1.92
170310000	1.60
170320000	6.13
170330000	2.30
170340000	4.51
170350000	6.12
170360000	2.95
170370000	7.26
170380000	3.29
170390000	2.87
170400000	2.88
170410000	3.47
170420000	4.85
170430000	8.67
170440000	4.87
170450000	6.00
170460000	4.32
170470000	3.58
170480000	2.42
170490000	3.08
170500000	4.65
170510000	5.28
170520000	3.67
170530000	2.20
170540000	5.26
170550000	2.37
170560000	1.51
170570000	2.75
170580000	4.35
170590000	4.99
170600000	10.45
170610000	6.70
170620000	1.83
170630000	2.40
170640000	2.32
170650000	3.75
170660000	4.32
170670000	9.41
170680000	2.58
170690000	5.56
170700000	4.11
170710000	1.53
170720000	1.86
170730000	6.05
170740000	1.57
170750000	4.09
170760000	5.43
170770000	5.06
170780000	2.64
170790000	2.79
170800000	17.45
170810000	1.72
170820000	3.40
170830000	12.30
170840000	2.06
170850000	1.79
170860000	2.66
170870000	2.76
170880000	2.03
170890000	3.59
170900000	1.65
170910000	27.20
170920000	1.70
170930000	7.26
170940000	2.57
170950000	12.38
170960000	8.34
170970000	6.45
170980000	28.15
170990000	21.80
171000000	3.53
171010000	4.26
171020000	22.69
171030000	6.92
171040000	22.25
171050000	9.09
171060000	7.59
171070000	7.10
171080000	4.75
171090000	21.88
171100000	5.69
171110000	2.55
171120000	4.10
171130000	8.59
171140000	2.75
171150000	10.85
171160000	7.06
171170000	2.81
171180000	2.35
171190000	6.09
171200000	3.73
171210000	1.81
171220000	6.83
171230000	11.69
171240000	6.52
171250000	4.07
171260000	3.89
171270000	4.79
171280000	3.37
171290000	9.75
171300000	8.68
171310000	10.57
171320000	4.31
171330000	3.43
171340000	12.46
171350000	1.71
171360000	7.11
171370000	4.98
171380000	2.19
171390000	5.67
171400000	1.91
171410000	4.09
171420000	13.36
171430000	3.13
171440000	4.56
171450000	3.75
171460000	5.69
171470000	6.80
171480000	7.98
171490000	4.96
171500000	5.09
171510000	1.65
171520000	5.79
171530000	5.68
171540000	3.21
171550000	3.10
171560000	11.92
171570000	5.59
171580000	7.83
171590000	12.30
171600000	7.24
171610000	1.59
